,TravelTime,Latitude,Longitude
147,48.578716388614104,37.72721599999999,-122.47188100000002
148,43.72556919495653,37.72721599999999,-122.46808100000003
149,40.676111842449615,37.72721599999999,-122.46428100000003
150,36.085961320824346,37.72721599999999,-122.46048100000003
151,33.337447242634646,37.72721599999999,-122.45668100000003
152,32.846952499550646,37.72721599999999,-122.45288100000003
153,31.354039112716695,37.72721599999999,-122.44908100000004
154,29.960722312216305,37.72721599999999,-122.44528100000004
155,28.285757998658557,37.72721599999999,-122.44148100000004
156,26.823750024702168,37.72721599999999,-122.43768100000004
157,26.322716367309315,37.72721599999999,-122.43388100000004
158,26.851814571047534,37.72721599999999,-122.43008100000004
159,22.712222150936277,37.72721599999999,-122.42628100000005
160,19.464922475634868,37.72721599999999,-122.42248100000005
161,19.417719555187393,37.72721599999999,-122.41868100000005
162,19.526925187262595,37.72721599999999,-122.41488100000005
163,22.482864488999564,37.72721599999999,-122.41108100000005
164,19.409531162744386,37.72721599999999,-122.40728100000005
165,18.786452510512284,37.72721599999999,-122.40348100000006
166,19.06889873593156,37.72721599999999,-122.39968100000006
167,16.822110255447814,37.72721599999999,-122.39588100000006
168,15.762231085470903,37.72721599999999,-122.39208100000006
169,16.53913804218101,37.72721599999999,-122.38828100000006
170,18.646124024646344,37.72721599999999,-122.38448100000006
171,22.325542638802457,37.72721599999999,-122.38068100000007
172,26.754105249648937,37.72721599999999,-122.37688100000007
173,30.944337752287232,37.72721599999999,-122.37308100000007
174,30.471557325209346,37.72721599999999,-122.36928100000007
175,33.70108065666148,37.72721599999999,-122.36548100000007
176,38.447866887583885,37.72721599999999,-122.36168100000008
177,,37.73101599999999,-122.50608100000001
178,58.807546975373015,37.73101599999999,-122.50228100000001
179,56.89687019338899,37.73101599999999,-122.49848100000001
180,55.38075768547262,37.73101599999999,-122.49468100000001
181,57.19441290643461,37.73101599999999,-122.49088100000002
182,53.662117979194385,37.73101599999999,-122.48708100000002
183,55.72239907249928,37.73101599999999,-122.48328100000002
184,53.353248275736675,37.73101599999999,-122.47948100000002
185,50.869689918843825,37.73101599999999,-122.47568100000002
186,46.089554963781396,37.73101599999999,-122.47188100000002
187,45.57150772890222,37.73101599999999,-122.46808100000003
188,43.65384912396348,37.73101599999999,-122.46428100000003
189,40.26135305176811,37.73101599999999,-122.46048100000003
190,38.63003171812564,37.73101599999999,-122.45668100000003
191,37.84516757022897,37.73101599999999,-122.45288100000003
192,36.38318391524908,37.73101599999999,-122.44908100000004
193,35.28201935603622,37.73101599999999,-122.44528100000004
194,33.28033676121666,37.73101599999999,-122.44148100000004
195,31.939371664638255,37.73101599999999,-122.43768100000004
196,29.15314052312787,37.73101599999999,-122.43388100000004
197,29.74997822222839,37.73101599999999,-122.43008100000004
198,26.802307435669118,37.73101599999999,-122.42628100000005
199,24.768937508787722,37.73101599999999,-122.42248100000005
200,22.471857698824167,37.73101599999999,-122.41868100000005
201,22.305781301006153,37.73101599999999,-122.41488100000005
202,23.452874647824828,37.73101599999999,-122.41108100000005
203,23.070599305459773,37.73101599999999,-122.40728100000005
204,21.11205568489804,37.73101599999999,-122.40348100000006
205,22.005523708606642,37.73101599999999,-122.39968100000006
206,19.770947045633598,37.73101599999999,-122.39588100000006
207,18.87645317157487,37.73101599999999,-122.39208100000006
208,21.76854587829326,37.73101599999999,-122.38828100000006
209,23.31482214883285,37.73101599999999,-122.38448100000006
210,25.9384523340659,37.73101599999999,-122.38068100000007
211,26.127129245164767,37.73101599999999,-122.37688100000007
212,28.534494241058006,37.73101599999999,-122.37308100000007
213,31.652650439579713,37.73101599999999,-122.36928100000007
214,34.40123659204246,37.73101599999999,-122.36548100000007
215,38.75076407663778,37.73101599999999,-122.36168100000008
216,57.26272027196737,37.73481599999999,-122.50608100000001
217,57.347001013335394,37.73481599999999,-122.50228100000001
218,55.949614802053674,37.73481599999999,-122.49848100000001
219,55.00000331076023,37.73481599999999,-122.49468100000001
220,54.198596305467724,37.73481599999999,-122.49088100000002
221,52.82934671508577,37.73481599999999,-122.48708100000002
222,51.99397652123302,37.73481599999999,-122.48328100000002
223,50.833328478382235,37.73481599999999,-122.47948100000002
224,49.86774281709858,37.73481599999999,-122.47568100000002
225,47.55310881396223,37.73481599999999,-122.47188100000002
226,47.52180452935021,37.73481599999999,-122.46808100000003
227,47.68282469100521,37.73481599999999,-122.46428100000003
228,45.12094276475771,37.73481599999999,-122.46048100000003
229,43.78045177039483,37.73481599999999,-122.45668100000003
230,42.95371867267091,37.73481599999999,-122.45288100000003
231,40.4801954065,37.73481599999999,-122.44908100000004
232,39.79101113734222,37.73481599999999,-122.44528100000004
233,36.626334748040954,37.73481599999999,-122.44148100000004
234,36.45687134892946,37.73481599999999,-122.43768100000004
235,31.99999354190881,37.73481599999999,-122.43388100000004
236,33.79294684488182,37.73481599999999,-122.43008100000004
237,31.413875575910552,37.73481599999999,-122.42628100000005
238,28.958884206208268,37.73481599999999,-122.42248100000005
239,27.779695473772428,37.73481599999999,-122.41868100000005
240,27.108015657561552,37.73481599999999,-122.41488100000005
241,27.738621630867733,37.73481599999999,-122.41108100000005
242,24.532794583847103,37.73481599999999,-122.40728100000005
243,24.744909108772006,37.73481599999999,-122.40348100000006
244,23.7263484289539,37.73481599999999,-122.39968100000006
245,23.33068081616944,37.73481599999999,-122.39588100000006
246,20.712204946785054,37.73481599999999,-122.39208100000006
247,22.662185855673858,37.73481599999999,-122.38828100000006
248,24.67265249965609,37.73481599999999,-122.38448100000006
249,25.943191458841298,37.73481599999999,-122.38068100000007
250,28.363134234485063,37.73481599999999,-122.37688100000007
251,32.82596322499142,37.73481599999999,-122.37308100000007
252,35.844403125820556,37.73481599999999,-122.36928100000007
253,59.92560855949962,37.738615999999986,-122.50608100000001
254,,37.738615999999986,-122.50228100000001
255,,37.738615999999986,-122.49848100000001
256,57.60622222880362,37.738615999999986,-122.49468100000001
257,58.80102120376682,37.738615999999986,-122.49088100000002
258,57.584646922380884,37.738615999999986,-122.48708100000002
259,56.43244073414766,37.738615999999986,-122.48328100000002
260,55.538631345494764,37.738615999999986,-122.47948100000002
261,54.29896369997253,37.738615999999986,-122.47568100000002
262,52.29410829760232,37.738615999999986,-122.47188100000002
263,49.62651481951567,37.738615999999986,-122.46808100000003
264,49.91803609569847,37.738615999999986,-122.46428100000003
265,47.22333358025072,37.738615999999986,-122.46048100000003
266,49.033158243821966,37.738615999999986,-122.45668100000003
267,48.00723502859538,37.738615999999986,-122.45288100000003
268,44.14944885566479,37.738615999999986,-122.44908100000004
269,40.108941295451906,37.738615999999986,-122.44528100000004
270,39.95370391718691,37.738615999999986,-122.44148100000004
271,39.367397607072306,37.738615999999986,-122.43768100000004
272,37.351687960562224,37.738615999999986,-122.43388100000004
273,38.68548253204223,37.738615999999986,-122.43008100000004
274,35.466810139964295,37.738615999999986,-122.42628100000005
275,33.896499595280616,37.738615999999986,-122.42248100000005
276,33.12960678907807,37.738615999999986,-122.41868100000005
277,32.3730964346367,37.738615999999986,-122.41488100000005
278,30.241507291800506,37.738615999999986,-122.41108100000005
279,26.095038993011705,37.738615999999986,-122.40728100000005
280,29.2952432231216,37.738615999999986,-122.40348100000006
281,28.16070214978036,37.738615999999986,-122.39968100000006
282,27.311601785087557,37.738615999999986,-122.39588100000006
283,24.278981658205662,37.738615999999986,-122.39208100000006
284,23.048437090205457,37.738615999999986,-122.38828100000006
285,28.10732128683035,37.738615999999986,-122.38448100000006
286,30.550239591723994,37.738615999999986,-122.38068100000007
287,31.282366568193748,37.738615999999986,-122.37688100000007
288,35.38019787559202,37.738615999999986,-122.37308100000007
289,,37.742415999999984,-122.50608100000001
290,,37.742415999999984,-122.50228100000001
291,,37.742415999999984,-122.49848100000001
292,58.437894240416455,37.742415999999984,-122.49468100000001
293,,37.742415999999984,-122.49088100000002
294,,37.742415999999984,-122.48708100000002
295,,37.742415999999984,-122.48328100000002
296,,37.742415999999984,-122.47948100000002
297,57.602522930255766,37.742415999999984,-122.47568100000002
298,54.0478664714436,37.742415999999984,-122.47188100000002
299,49.02641809379254,37.742415999999984,-122.46808100000003
300,48.32901641961814,37.742415999999984,-122.46428100000003
301,49.70717972423328,37.742415999999984,-122.46048100000003
302,47.32384205220498,37.742415999999984,-122.45668100000003
303,44.36008232474354,37.742415999999984,-122.45288100000003
304,42.88098174196641,37.742415999999984,-122.44908100000004
305,40.12876578216829,37.742415999999984,-122.44528100000004
306,44.716424269257374,37.742415999999984,-122.44148100000004
307,43.884425657992885,37.742415999999984,-122.43768100000004
308,42.71250666703813,37.742415999999984,-122.43388100000004
309,43.00065645383721,37.742415999999984,-122.43008100000004
310,39.11746777660249,37.742415999999984,-122.42628100000005
311,33.756301279661244,37.742415999999984,-122.42248100000005
312,37.60503708760438,37.742415999999984,-122.41868100000005
313,36.074135934477034,37.742415999999984,-122.41488100000005
314,31.388930313774754,37.742415999999984,-122.41108100000005
315,27.80958736784469,37.742415999999984,-122.40728100000005
316,28.452798738696472,37.742415999999984,-122.40348100000006
317,31.552433888066858,37.742415999999984,-122.39968100000006
318,31.66633451618272,37.742415999999984,-122.39588100000006
319,27.509172477050658,37.742415999999984,-122.39208100000006
320,23.854669477430793,37.742415999999984,-122.38828100000006
321,28.054928485215953,37.742415999999984,-122.38448100000006
322,33.40585659102603,37.742415999999984,-122.38068100000007
323,36.11267424713719,37.742415999999984,-122.37688100000007
324,,37.74621599999998,-122.50988100000001
325,,37.74621599999998,-122.50608100000001
326,,37.74621599999998,-122.50228100000001
327,,37.74621599999998,-122.49848100000001
328,59.42758793996461,37.74621599999998,-122.49468100000001
329,,37.74621599999998,-122.49088100000002
330,,37.74621599999998,-122.48708100000002
331,,37.74621599999998,-122.48328100000002
332,,37.74621599999998,-122.47948100000002
333,,37.74621599999998,-122.47568100000002
334,56.58630603439294,37.74621599999998,-122.47188100000002
335,53.651648029184,37.74621599999998,-122.46808100000003
336,50.11460437409347,37.74621599999998,-122.46428100000003
337,45.077080925278786,37.74621599999998,-122.46048100000003
338,43.07950532080124,37.74621599999998,-122.45668100000003
339,41.631194502011304,37.74621599999998,-122.45288100000003
340,43.42693130125824,37.74621599999998,-122.44908100000004
341,45.22994694310696,37.74621599999998,-122.44528100000004
342,47.69236887322998,37.74621599999998,-122.44148100000004
343,48.88786496306218,37.74621599999998,-122.43768100000004
344,48.07359812634864,37.74621599999998,-122.43388100000004
345,45.67377402685738,37.74621599999998,-122.43008100000004
346,41.14170328536633,37.74621599999998,-122.42628100000005
347,38.42548726058705,37.74621599999998,-122.42248100000005
348,39.14997093000554,37.74621599999998,-122.41868100000005
349,38.92176199890354,37.74621599999998,-122.41488100000005
350,34.88065128232993,37.74621599999998,-122.41108100000005
351,31.149052740195792,37.74621599999998,-122.40728100000005
352,31.179515661397485,37.74621599999998,-122.40348100000006
353,35.17774696418432,37.74621599999998,-122.39968100000006
354,34.93278644113945,37.74621599999998,-122.39588100000006
355,30.396875190751825,37.74621599999998,-122.39208100000006
356,28.133480726019236,37.74621599999998,-122.38828100000006
357,30.09605394932742,37.74621599999998,-122.38448100000006
358,,37.75001599999998,-122.50988100000001
359,,37.75001599999998,-122.50608100000001
360,,37.75001599999998,-122.50228100000001
361,,37.75001599999998,-122.49848100000001
362,,37.75001599999998,-122.49468100000001
363,,37.75001599999998,-122.49088100000002
364,,37.75001599999998,-122.48708100000002
365,,37.75001599999998,-122.48328100000002
366,,37.75001599999998,-122.47948100000002
367,,37.75001599999998,-122.47568100000002
368,59.29457575632113,37.75001599999998,-122.47188100000002
369,53.97867792487711,37.75001599999998,-122.46808100000003
370,48.68886076787854,37.75001599999998,-122.46428100000003
371,45.0089019345415,37.75001599999998,-122.46048100000003
372,46.86294100812325,37.75001599999998,-122.45668100000003
373,46.76297517460427,37.75001599999998,-122.45288100000003
374,48.22761794521735,37.75001599999998,-122.44908100000004
375,50.55580346876207,37.75001599999998,-122.44528100000004
376,52.09621977353842,37.75001599999998,-122.44148100000004
377,53.652097158022045,37.75001599999998,-122.43768100000004
378,49.47464222317714,37.75001599999998,-122.43388100000004
379,48.715414846505546,37.75001599999998,-122.43008100000004
380,45.35463670452786,37.75001599999998,-122.42628100000005
381,43.635808916722745,37.75001599999998,-122.42248100000005
382,40.25680511853468,37.75001599999998,-122.41868100000005
383,42.39928627762315,37.75001599999998,-122.41488100000005
384,37.73951641231262,37.75001599999998,-122.41108100000005
385,34.40716981676782,37.75001599999998,-122.40728100000005
386,36.15029349031093,37.75001599999998,-122.40348100000006
387,38.67200720290202,37.75001599999998,-122.39968100000006
388,37.97641450852862,37.75001599999998,-122.39588100000006
389,32.69624422336786,37.75001599999998,-122.39208100000006
390,27.85739442881744,37.75001599999998,-122.38828100000006
391,,37.75381599999998,-122.50988100000001
392,,37.75381599999998,-122.50608100000001
393,,37.75381599999998,-122.50228100000001
394,,37.75381599999998,-122.49848100000001
395,,37.75381599999998,-122.49468100000001
396,,37.75381599999998,-122.49088100000002
397,,37.75381599999998,-122.48708100000002
398,,37.75381599999998,-122.48328100000002
399,,37.75381599999998,-122.47948100000002
400,59.97343407311403,37.75381599999998,-122.47568100000002
401,57.66237086224658,37.75381599999998,-122.47188100000002
402,53.45520570538676,37.75381599999998,-122.46808100000003
403,49.973630244543216,37.75381599999998,-122.46428100000003
404,48.27745498335415,37.75381599999998,-122.46048100000003
405,51.267319806867214,37.75381599999998,-122.45668100000003
406,52.1084290302731,37.75381599999998,-122.45288100000003
407,53.034884917696466,37.75381599999998,-122.44908100000004
408,55.31301186180305,37.75381599999998,-122.44528100000004
409,57.00760267431856,37.75381599999998,-122.44148100000004
410,55.92213048741092,37.75381599999998,-122.43768100000004
411,52.28029137155685,37.75381599999998,-122.43388100000004
412,50.91991522117008,37.75381599999998,-122.43008100000004
413,48.306732438100816,37.75381599999998,-122.42628100000005
414,43.113731266092564,37.75381599999998,-122.42248100000005
415,39.09738334262987,37.75381599999998,-122.41868100000005
416,41.90121521842455,37.75381599999998,-122.41488100000005
417,36.62625508445452,37.75381599999998,-122.41108100000005
418,31.558195327614065,37.75381599999998,-122.40728100000005
419,33.94639916867076,37.75381599999998,-122.40348100000006
420,39.28471622844336,37.75381599999998,-122.39968100000006
421,39.70558887791596,37.75381599999998,-122.39588100000006
422,34.94871416131956,37.75381599999998,-122.39208100000006
423,31.040247698911305,37.75381599999998,-122.38828100000006
424,,37.75761599999998,-122.50988100000001
425,,37.75761599999998,-122.50608100000001
426,,37.75761599999998,-122.50228100000001
427,,37.75761599999998,-122.49848100000001
428,,37.75761599999998,-122.49468100000001
429,,37.75761599999998,-122.49088100000002
430,,37.75761599999998,-122.48708100000002
431,,37.75761599999998,-122.48328100000002
432,,37.75761599999998,-122.47948100000002
433,,37.75761599999998,-122.47568100000002
434,55.485595223347644,37.75761599999998,-122.47188100000002
435,50.27518238672812,37.75761599999998,-122.46808100000003
436,47.41237016628122,37.75761599999998,-122.46428100000003
437,50.36973487457121,37.75761599999998,-122.46048100000003
438,55.285109635584405,37.75761599999998,-122.45668100000003
439,57.46398839581721,37.75761599999998,-122.45288100000003
440,58.10716964222111,37.75761599999998,-122.44908100000004
441,,37.75761599999998,-122.44528100000004
442,59.288175425669245,37.75761599999998,-122.44148100000004
443,55.90532803903804,37.75761599999998,-122.43768100000004
444,54.232099629128356,37.75761599999998,-122.43388100000004
445,55.072687335419715,37.75761599999998,-122.43008100000004
446,50.36681501952838,37.75761599999998,-122.42628100000005
447,45.435142965159635,37.75761599999998,-122.42248100000005
448,41.58820754528681,37.75761599999998,-122.41868100000005
449,43.014237593667154,37.75761599999998,-122.41488100000005
450,37.957246873671885,37.75761599999998,-122.41108100000005
451,34.06105520445292,37.75761599999998,-122.40728100000005
452,35.99095038714961,37.75761599999998,-122.40348100000006
453,40.82262779412303,37.75761599999998,-122.39968100000006
454,40.31009802839959,37.75761599999998,-122.39588100000006
455,35.307791888677045,37.75761599999998,-122.39208100000006
456,31.898379626334094,37.75761599999998,-122.38828100000006
457,,37.761415999999976,-122.50988100000001
458,,37.761415999999976,-122.50608100000001
459,,37.761415999999976,-122.50228100000001
460,,37.761415999999976,-122.49848100000001
461,,37.761415999999976,-122.49468100000001
462,,37.761415999999976,-122.49088100000002
463,59.48602719934457,37.761415999999976,-122.48708100000002
464,57.49076387758988,37.761415999999976,-122.48328100000002
465,58.64112878059992,37.761415999999976,-122.47948100000002
466,56.23387077061299,37.761415999999976,-122.47568100000002
467,54.09552709406868,37.761415999999976,-122.47188100000002
468,50.774130901883076,37.761415999999976,-122.46808100000003
469,50.25425516126822,37.761415999999976,-122.46428100000003
470,52.28031973446409,37.761415999999976,-122.46048100000003
471,56.799022740782625,37.761415999999976,-122.45668100000003
472,,37.761415999999976,-122.45288100000003
473,,37.761415999999976,-122.44908100000004
474,,37.761415999999976,-122.44528100000004
475,56.91700804022019,37.761415999999976,-122.44148100000004
476,51.81894479581329,37.761415999999976,-122.43768100000004
477,50.661745432529464,37.761415999999976,-122.43388100000004
478,53.9186115689947,37.761415999999976,-122.43008100000004
479,50.8650827575945,37.761415999999976,-122.42628100000005
480,45.984212451107254,37.761415999999976,-122.42248100000005
481,43.405060488282885,37.761415999999976,-122.41868100000005
482,45.32672990980784,37.761415999999976,-122.41488100000005
483,41.42773096718684,37.761415999999976,-122.41108100000005
484,38.406196685361756,37.761415999999976,-122.40728100000005
485,40.21240413796259,37.761415999999976,-122.40348100000006
486,43.53778173838244,37.761415999999976,-122.39968100000006
487,41.409065654163356,37.761415999999976,-122.39588100000006
488,36.12936318922878,37.761415999999976,-122.39208100000006
489,32.32585104219684,37.761415999999976,-122.38828100000006
490,,37.765215999999974,-122.50988100000001
491,,37.765215999999974,-122.50608100000001
492,,37.765215999999974,-122.50228100000001
493,,37.765215999999974,-122.49848100000001
494,,37.765215999999974,-122.49468100000001
495,,37.765215999999974,-122.49088100000002
496,,37.765215999999974,-122.48708100000002
497,,37.765215999999974,-122.48328100000002
498,,37.765215999999974,-122.47948100000002
499,58.70154967135163,37.765215999999974,-122.47568100000002
500,56.659603795382196,37.765215999999974,-122.47188100000002
501,51.94078004695071,37.765215999999974,-122.46808100000003
502,51.853014185377184,37.765215999999974,-122.46428100000003
503,55.85680764555449,37.765215999999974,-122.46048100000003
504,56.46625853974735,37.765215999999974,-122.45668100000003
505,57.54518125723983,37.765215999999974,-122.45288100000003
506,59.59591795201354,37.765215999999974,-122.44908100000004
507,,37.765215999999974,-122.44528100000004
508,57.43869459526936,37.765215999999974,-122.44148100000004
509,52.915309006246204,37.765215999999974,-122.43768100000004
510,51.961405724956215,37.765215999999974,-122.43388100000004
511,50.082112421171146,37.765215999999974,-122.43008100000004
512,48.724355600145046,37.765215999999974,-122.42628100000005
513,46.97080479603648,37.765215999999974,-122.42248100000005
514,44.389192091006855,37.765215999999974,-122.41868100000005
515,43.61422826881535,37.765215999999974,-122.41488100000005
516,40.2172322302337,37.765215999999974,-122.41108100000005
517,36.18164621175592,37.765215999999974,-122.40728100000005
518,40.74968335824436,37.765215999999974,-122.40348100000006
519,43.44466770383666,37.765215999999974,-122.39968100000006
520,43.27502939142802,37.765215999999974,-122.39588100000006
521,38.167285978782566,37.765215999999974,-122.39208100000006
522,34.883017341653336,37.765215999999974,-122.38828100000006
523,,37.76901599999997,-122.50988100000001
524,,37.76901599999997,-122.50608100000001
525,,37.76901599999997,-122.50228100000001
526,,37.76901599999997,-122.49848100000001
527,,37.76901599999997,-122.49468100000001
528,,37.76901599999997,-122.49088100000002
529,,37.76901599999997,-122.48708100000002
530,,37.76901599999997,-122.48328100000002
531,,37.76901599999997,-122.47948100000002
532,,37.76901599999997,-122.47568100000002
533,58.68453773691069,37.76901599999997,-122.47188100000002
534,54.877518275384844,37.76901599999997,-122.46808100000003
535,55.11547044025047,37.76901599999997,-122.46428100000003
536,59.185378182984294,37.76901599999997,-122.46048100000003
537,,37.76901599999997,-122.45668100000003
538,,37.76901599999997,-122.45288100000003
539,,37.76901599999997,-122.44908100000004
540,,37.76901599999997,-122.44528100000004
541,,37.76901599999997,-122.44148100000004
542,57.551019904965536,37.76901599999997,-122.43768100000004
543,53.77728829503485,37.76901599999997,-122.43388100000004
544,49.52972472183217,37.76901599999997,-122.43008100000004
545,51.39560400492078,37.76901599999997,-122.42628100000005
546,49.77398124516603,37.76901599999997,-122.42248100000005
